"","X","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","assign","date"
"399",399,0,0,0,0,0,0,0,0,0,0,"before",2021-12-16
"400",400,0,3,0,3,2,2,1,6,2,8,"before",2021-12-16
"401",401,1,0,0,1,0,0,0,0,1,0,"before",2021-12-16
"402",402,0,1,0,0,1,0,1,1,0,1,"before",2021-12-16
"403",403,0,0,0,0,0,0,0,0,0,0,"before",2021-12-16
"404",404,0,0,0,1,0,1,0,0,1,0,"before",2021-12-15
"405",405,0,0,0,0,0,0,0,0,0,0,"before",2021-12-15
"406",406,0,0,0,0,0,0,0,0,0,0,"before",2021-12-15
"407",407,0,2,0,1,2,0,0,2,0,2,"before",2021-12-15
"408",408,1,1,0,1,1,0,1,0,0,1,"before",2021-12-15
"409",409,2,1,2,2,1,1,3,2,2,3,"before",2021-12-14
"410",410,0,1,0,0,1,0,0,2,1,2,"before",2021-12-14
"411",411,0,0,0,0,0,0,0,2,1,2,"before",2021-12-14
"412",412,1,0,2,0,0,0,0,1,2,0,"before",2021-12-14
"413",413,4,2,0,4,0,3,0,2,6,1,"before",2021-12-14
"414",414,0,0,0,0,0,0,0,0,0,2,"before",2021-12-14
"415",415,4,0,2,3,0,4,1,1,5,0,"before",2021-12-14
"416",416,1,0,1,1,0,1,0,0,1,1,"before",2021-12-14
"417",417,0,0,0,0,0,0,0,0,0,0,"before",2021-12-13
"418",418,0,0,0,0,0,0,0,1,0,1,"before",2021-12-13
"419",419,1,0,0,1,0,0,0,1,2,1,"before",2021-12-13
"420",420,0,0,0,0,0,0,0,0,0,0,"before",2021-12-13
"421",421,0,0,0,0,0,0,0,0,0,0,"before",2021-12-13
"422",422,0,2,0,0,1,0,1,1,0,1,"before",2021-12-13
"423",423,0,1,0,2,0,4,0,0,5,1,"before",2021-12-13
"424",424,0,0,0,0,0,0,0,1,0,0,"before",2021-12-13
"425",425,1,1,1,2,1,1,1,1,2,1,"before",2021-12-13
"426",426,0,0,0,0,0,1,0,0,1,0,"before",2021-12-13
"427",427,0,2,0,0,2,0,0,0,0,2,"before",2021-12-13
"428",428,0,1,0,0,2,0,0,2,0,2,"before",2021-12-12
"429",429,1,1,0,0,1,1,1,1,2,2,"before",2021-12-12
"430",430,0,0,0,0,0,0,0,0,0,0,"before",2021-12-12
"431",431,1,1,0,1,1,0,1,0,0,1,"before",2021-12-12
"432",432,0,0,1,0,0,0,0,0,1,0,"before",2021-12-12
"433",433,0,0,1,1,0,2,0,0,3,0,"before",2021-12-11
"434",434,3,1,2,1,2,2,1,3,3,3,"before",2021-12-11
"435",435,2,2,1,1,3,1,1,3,2,3,"before",2021-12-11
"436",436,0,1,2,0,1,1,1,3,2,2,"before",2021-12-11
"437",437,0,0,0,0,0,0,0,0,0,0,"before",2021-12-11
"438",438,1,1,0,1,2,0,0,2,2,2,"before",2021-12-11
"439",439,0,0,0,0,0,1,0,1,1,1,"before",2021-12-11
"440",440,0,2,0,1,2,0,0,4,1,3,"before",2021-12-11
"441",441,1,0,0,2,1,1,0,2,2,2,"before",2021-12-11
"442",442,0,0,0,0,1,0,0,0,0,1,"before",2021-12-11
"443",443,0,0,0,1,1,0,0,0,0,2,"before",2021-12-11
"444",444,1,3,1,1,4,1,1,5,1,5,"before",2021-12-11
"445",445,0,0,0,0,1,0,0,2,0,2,"before",2021-12-11
"446",446,1,1,0,0,1,0,1,1,0,2,"before",2021-12-10
"447",447,0,0,0,0,0,0,0,0,0,0,"before",2021-12-10
"448",448,0,0,0,0,1,0,0,2,0,2,"before",2021-12-10
"449",449,0,0,0,1,0,1,0,0,1,0,"before",2021-12-10
"450",450,1,0,2,3,0,2,0,0,5,0,"before",2021-12-10
"451",451,1,1,1,1,0,1,0,0,1,0,"before",2021-12-10
"452",452,1,0,0,0,0,1,0,1,2,0,"before",2021-12-10
"453",453,0,3,0,1,3,1,1,4,1,6,"before",2021-12-09
"454",454,0,0,0,0,0,1,0,0,1,1,"before",2021-12-09
"455",455,0,0,0,0,0,0,0,0,0,0,"before",2021-12-09
"456",456,1,2,0,0,2,1,3,2,1,2,"before",2021-12-09
"457",457,0,0,0,0,0,0,0,0,0,0,"before",2021-12-09
"458",458,1,2,0,2,0,0,0,2,0,2,"before",2021-12-09
"459",459,0,1,0,0,1,0,1,1,0,1,"before",2021-12-09
"460",460,1,1,0,0,1,1,1,1,2,2,"before",2021-12-08
"461",461,1,2,0,1,2,2,1,1,3,2,"before",2021-12-08
"462",462,1,0,1,0,0,0,0,0,1,0,"before",2021-12-08
"463",463,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"464",464,1,2,1,2,2,1,1,2,1,2,"before",2021-12-08
"465",465,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"466",466,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"467",467,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"468",468,0,0,0,0,0,0,0,1,0,0,"before",2021-12-08
"469",469,1,1,0,0,1,1,1,1,1,1,"before",2021-12-08
"470",470,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"471",471,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"472",472,2,0,2,0,0,1,0,0,3,0,"before",2021-12-08
"473",473,0,0,0,0,0,0,0,0,0,0,"before",2021-12-08
"474",474,0,1,0,1,1,0,0,1,0,1,"before",2021-12-07
"475",475,1,2,0,2,0,0,0,2,1,1,"before",2021-12-07
"476",476,0,1,0,1,1,0,0,1,0,1,"before",2021-12-07
"477",477,0,1,0,1,1,0,0,1,0,1,"before",2021-12-07
"478",478,0,0,0,0,1,1,0,2,1,2,"before",2021-12-07
"479",479,4,2,2,2,1,3,1,1,5,3,"before",2021-12-07
"480",480,1,1,0,0,1,1,1,2,2,2,"before",2021-12-07
"481",481,1,1,1,1,1,3,1,1,4,2,"before",2021-12-07
"482",482,0,0,0,0,0,0,0,0,0,0,"before",2021-12-07
"483",483,0,1,0,0,2,0,0,2,0,5,"before",2021-12-07
"484",484,1,2,0,2,0,0,1,0,1,0,"before",2021-12-07
"485",485,0,2,0,0,0,0,0,0,0,1,"before",2021-12-06
"486",486,3,0,3,1,0,2,0,0,4,3,"before",2021-12-06
"487",487,3,1,3,4,1,3,2,3,3,4,"before",2021-12-06
"488",488,0,3,0,0,0,0,0,0,0,0,"before",2021-12-06
"489",489,0,0,1,1,1,0,1,1,1,1,"before",2021-12-06
"490",490,0,0,0,0,0,0,0,0,0,1,"before",2021-12-06
"491",491,0,1,0,0,1,0,0,1,1,2,"before",2021-12-06
"492",492,1,2,0,0,1,0,2,1,0,3,"before",2021-12-06
"493",493,0,0,0,0,0,0,0,0,0,0,"before",2021-12-05
"494",494,0,0,0,0,0,0,1,0,0,0,"before",2021-12-05
"495",495,0,1,0,1,0,0,0,0,1,0,"before",2021-12-05
"496",496,0,0,0,1,0,0,0,0,0,1,"before",2021-12-05
"497",497,0,1,0,0,1,0,0,1,0,1,"before",2021-12-05
"498",498,1,1,0,0,1,1,1,1,1,1,"before",2021-12-05
"499",499,0,0,0,0,0,0,0,0,0,0,"before",2021-12-05
"500",500,1,1,0,1,0,1,0,0,1,1,"before",2021-12-05
"501",501,1,1,0,0,1,1,1,1,1,1,"before",2021-12-05
"502",502,0,0,0,0,0,0,0,0,0,0,"before",2021-12-05
"503",503,0,0,0,0,1,0,0,2,0,2,"before",2021-12-05
"504",504,0,0,0,0,0,0,0,0,0,0,"before",2021-12-04
"505",505,0,2,0,1,3,0,0,2,0,3,"before",2021-12-04
"506",506,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"507",507,1,1,1,0,2,0,1,2,0,3,"before",2021-12-04
"508",508,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"509",509,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"510",510,0,0,0,2,3,1,0,2,2,4,"before",2021-12-04
"511",511,1,1,1,0,3,0,1,3,1,4,"before",2021-12-04
"512",512,1,1,1,0,1,0,1,1,0,1,"before",2021-12-04
"513",513,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"514",514,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"515",515,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"516",516,1,1,1,0,1,0,1,1,0,1,"before",2021-12-04
"517",517,1,1,1,0,1,0,1,1,0,1,"before",2021-12-04
"518",518,1,1,1,0,2,0,1,2,0,2,"before",2021-12-04
"519",519,1,2,0,1,1,0,1,3,2,5,"before",2021-12-04
"520",520,0,2,0,0,2,0,1,3,0,4,"before",2021-12-04
"521",521,0,0,0,1,0,1,0,0,1,1,"before",2021-12-04
"522",522,0,0,0,0,1,0,0,1,0,1,"before",2021-12-04
"523",523,1,0,0,0,0,0,0,0,1,2,"before",2021-12-04
"524",524,0,0,0,0,0,0,0,0,0,0,"before",2021-12-04
"525",525,0,0,0,0,0,0,0,0,0,0,"before",2021-12-04
"526",526,0,0,0,0,0,0,0,0,0,0,"before",2021-12-03
"527",527,2,1,1,2,0,2,0,0,4,1,"before",2021-12-03
"528",528,1,2,1,1,1,1,0,3,2,3,"before",2021-12-03
"529",529,0,0,0,0,1,0,0,0,0,1,"before",2021-12-03
"530",530,0,0,0,0,1,0,0,1,0,1,"before",2021-12-03
"531",531,0,0,0,0,0,0,0,0,0,0,"before",2021-12-03
"532",532,0,4,0,2,3,0,0,3,0,3,"before",2021-12-03
"533",533,0,2,2,1,2,1,0,3,3,5,"before",2021-12-03
"534",534,0,0,0,0,0,0,0,0,0,0,"before",2021-12-03
"535",535,0,1,0,0,1,0,0,1,0,1,"before",2021-12-03
"536",536,0,0,0,0,0,3,0,0,1,1,"before",2021-12-03
"537",537,1,0,1,0,0,2,0,1,4,3,"before",2021-12-02
"538",538,1,1,0,0,1,1,1,1,1,2,"before",2021-12-02
"539",539,1,0,0,0,0,0,0,0,1,0,"before",2021-12-02
"540",540,1,2,0,0,1,1,1,2,1,2,"before",2021-12-02
"541",541,1,1,0,0,0,0,0,2,1,2,"before",2021-12-02
"542",542,0,0,0,0,0,0,0,1,0,1,"before",2021-12-02
"543",543,0,0,0,0,0,0,0,1,0,0,"before",2021-12-02
"544",544,0,0,0,0,0,0,0,0,1,0,"before",2021-12-02
"545",545,0,1,1,0,1,1,0,4,2,2,"before",2021-12-02
"546",546,1,1,0,2,1,1,0,1,2,2,"before",2021-12-02
"547",547,1,0,2,1,0,1,1,0,2,0,"before",2021-12-02
"548",548,0,0,0,0,0,0,0,0,0,0,"before",2021-12-01
"549",549,0,0,0,0,0,0,0,1,0,0,"before",2021-12-01
"550",550,1,4,1,1,4,0,2,4,0,6,"before",2021-12-01
"551",551,0,1,0,0,0,0,0,0,0,1,"before",2021-12-01
"552",552,1,1,0,1,1,0,1,0,0,1,"before",2021-12-01
"553",553,0,0,0,0,1,0,0,2,0,1,"before",2021-12-01
"554",554,0,1,1,1,1,1,1,1,0,1,"before",2021-11-30
"555",555,0,1,0,1,0,1,0,0,2,0,"before",2021-11-30
"556",556,0,1,1,0,2,0,0,5,0,6,"before",2021-11-30
"557",557,1,0,0,1,0,1,0,0,2,0,"before",2021-11-30
"558",558,0,0,0,0,0,0,0,0,0,2,"before",2021-11-30
"559",559,0,0,0,0,0,0,0,1,0,1,"before",2021-11-30
"560",560,1,3,0,0,1,1,2,2,2,2,"before",2021-11-30
"561",561,0,2,0,1,1,1,0,1,1,3,"before",2021-11-30
"562",562,0,2,0,0,1,0,1,1,0,1,"before",2021-11-30
"563",563,2,1,2,2,0,1,0,1,3,1,"before",2021-11-30
"564",564,1,0,1,2,0,1,0,0,2,0,"before",2021-11-30
"565",565,0,0,0,0,0,0,0,0,0,0,"before",2021-11-30
"566",566,2,0,1,1,0,1,0,0,2,0,"before",2021-11-30
"567",567,0,0,0,0,0,0,0,1,0,2,"before",2021-11-30
"568",568,0,0,0,0,0,0,0,0,0,1,"before",2021-11-30
"569",569,0,0,0,0,0,0,0,0,0,5,"before",2021-11-30
"570",570,0,0,0,0,0,0,0,0,0,0,"before",2021-11-30
"571",571,1,1,0,0,1,1,1,2,1,2,"before",2021-11-30
"572",572,0,0,0,0,0,0,0,1,0,2,"before",2021-11-30
"573",573,0,0,0,0,0,0,0,1,0,0,"before",2021-11-30
"574",574,1,0,1,0,0,1,0,0,2,1,"before",2021-11-30
"575",575,0,0,0,0,0,0,0,0,0,0,"before",2021-11-30
"576",576,2,0,1,0,0,0,0,0,3,0,"before",2021-11-30
"577",577,0,0,0,0,0,0,0,0,0,0,"before",2021-11-29
"578",578,1,0,1,2,0,2,0,0,3,0,"before",2021-11-29
"579",579,0,1,0,0,0,0,0,0,1,0,"before",2021-11-29
"580",580,0,0,0,0,0,0,0,0,0,1,"before",2021-11-29
"581",581,0,0,0,0,0,0,0,0,0,0,"before",2021-11-29
"582",582,0,0,0,0,0,0,0,0,0,1,"before",2021-11-29
"583",583,0,0,0,0,0,0,0,0,0,0,"before",2021-11-29
"584",584,0,0,0,0,0,0,0,1,1,3,"before",2021-11-29
"585",585,0,0,0,0,0,0,0,0,0,1,"before",2021-11-28
"586",586,0,0,0,0,1,0,0,2,0,1,"before",2021-11-28
"587",587,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"588",588,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"589",589,0,1,0,0,1,0,0,2,0,1,"before",2021-11-28
"590",590,0,1,0,0,0,0,0,0,0,0,"before",2021-11-28
"591",591,0,0,0,0,0,0,0,1,0,2,"before",2021-11-28
"592",592,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"593",593,3,1,2,1,1,1,2,2,3,2,"before",2021-11-28
"594",594,0,0,0,0,0,0,0,0,1,1,"before",2021-11-28
"595",595,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"596",596,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"597",597,0,0,0,0,0,0,0,0,0,0,"before",2021-11-28
"598",598,0,1,1,0,1,0,2,3,0,3,"before",2021-11-27
"599",599,0,0,0,0,1,0,0,1,1,3,"before",2021-11-27
"600",600,0,0,0,0,0,0,0,0,0,1,"before",2021-11-27
"601",601,0,0,0,0,0,0,0,0,0,1,"before",2021-11-27
"602",602,0,0,1,2,0,0,0,0,1,0,"before",2021-11-27
"603",603,0,0,0,0,0,0,0,0,0,0,"before",2021-11-27
"604",604,2,2,2,3,1,2,3,2,2,3,"before",2021-11-27
"605",605,0,1,0,0,1,0,0,1,0,1,"before",2021-11-27
"606",606,0,0,0,0,0,0,0,0,1,0,"before",2021-11-27
"607",607,1,1,0,0,1,1,1,1,1,1,"before",2021-11-26
"608",608,0,0,0,0,2,0,0,2,0,2,"before",2021-11-26
"609",609,1,0,1,1,0,0,0,0,1,0,"before",2021-11-26
"610",610,0,0,1,0,0,0,0,0,1,1,"before",2021-11-26
"611",611,0,2,0,0,2,0,1,6,0,7,"before",2021-11-26
"612",612,3,0,2,0,1,0,0,4,4,5,"before",2021-11-26
"613",613,0,1,0,0,1,0,1,3,1,3,"before",2021-11-26
"614",614,0,0,0,0,0,0,0,0,0,0,"before",2021-11-26
"615",615,0,1,0,1,1,0,0,1,0,1,"before",2021-11-26
"616",616,0,0,0,0,0,0,0,1,0,0,"before",2021-11-26
"617",617,1,1,0,2,0,1,0,2,2,2,"before",2021-11-25
"618",618,0,0,0,0,0,1,0,2,1,2,"before",2021-11-25
"619",619,0,0,0,0,1,1,0,0,1,2,"before",2021-11-25
"620",620,1,0,0,0,0,0,0,0,1,0,"before",2021-11-25
"621",621,0,0,0,0,0,0,0,1,0,1,"before",2021-11-25
"622",622,0,0,0,0,0,0,0,0,0,0,"before",2021-11-25
"623",623,0,0,0,1,0,0,1,1,1,0,"before",2021-11-25
"624",624,1,0,0,0,0,1,0,0,2,2,"before",2021-11-25
"625",625,0,1,0,1,0,0,0,2,0,2,"before",2021-11-25
"626",626,0,0,0,0,0,0,0,1,1,0,"before",2021-11-24
"627",627,2,2,2,3,2,2,1,1,3,2,"before",2021-11-24
"628",628,0,1,0,0,0,0,0,0,1,0,"before",2021-11-24
"629",629,1,0,1,1,0,0,0,0,2,2,"before",2021-11-24
"630",630,0,2,0,1,2,0,0,2,0,3,"before",2021-11-24
"631",631,1,0,0,1,0,0,0,0,1,0,"before",2021-11-24
"632",632,1,0,0,2,0,1,1,0,2,1,"before",2021-11-24
"633",633,1,0,0,1,0,0,0,1,0,1,"before",2021-11-24
"634",634,1,2,1,1,1,1,0,3,3,3,"before",2021-11-23
"635",635,0,0,0,1,0,0,0,2,1,2,"before",2021-11-23
"636",636,1,2,0,0,2,1,2,3,1,3,"before",2021-11-23
"637",637,0,0,0,0,0,0,0,0,0,0,"before",2021-11-23
"638",638,0,1,0,0,1,0,2,1,0,1,"before",2021-11-23
"639",639,1,2,1,1,0,2,0,2,4,2,"before",2021-11-23
"640",640,0,0,0,0,0,0,0,1,0,1,"before",2021-11-23
"641",641,0,0,0,0,1,0,0,1,0,1,"before",2021-11-23
"642",642,1,1,1,0,2,1,0,3,2,4,"before",2021-11-23
"643",643,0,1,0,2,0,2,0,4,2,3,"before",2021-11-23
"644",644,0,2,0,0,1,1,0,2,1,2,"before",2021-11-23
"645",645,0,0,0,0,0,1,0,0,1,0,"before",2021-11-23
"646",646,2,3,0,1,1,2,2,4,3,4,"before",2021-11-23
"647",647,1,1,0,3,0,2,0,2,3,1,"before",2021-11-23
"648",648,0,0,0,0,0,0,0,0,0,0,"before",2021-11-23
"649",649,0,0,0,0,0,1,0,0,2,0,"before",2021-11-23
"650",650,0,0,0,0,0,0,0,1,0,2,"before",2021-11-23
"651",651,0,1,0,0,2,0,1,2,0,2,"before",2021-11-23
"652",652,0,0,0,0,0,0,0,0,0,0,"before",2021-11-23
"653",653,0,0,0,0,0,0,0,1,0,1,"before",2021-11-23
"654",654,0,0,1,0,0,2,0,2,3,2,"before",2021-11-23
"655",655,0,0,0,0,0,0,0,0,0,0,"before",2021-11-23
"656",656,0,1,0,0,2,0,0,4,0,3,"before",2021-11-23
"657",657,0,0,0,0,0,0,0,0,0,1,"before",2021-11-22
"658",658,1,0,0,2,0,3,0,1,4,2,"before",2021-11-22
"659",659,4,2,3,2,2,2,2,5,3,3,"before",2021-11-22
"660",660,0,2,0,2,2,1,1,3,1,3,"before",2021-11-22
"661",661,0,1,0,0,1,0,1,1,0,1,"before",2021-11-22
"662",662,0,0,0,0,0,0,0,0,0,0,"before",2021-11-22
"663",663,0,0,0,0,0,0,0,0,0,0,"before",2021-11-22
"664",664,0,1,0,0,1,1,1,2,1,2,"before",2021-11-22
"665",665,0,0,0,0,1,0,0,3,0,2,"before",2021-11-22
"666",666,0,0,0,0,0,0,0,0,0,0,"before",2021-11-22
"667",667,1,2,0,0,2,0,1,2,0,4,"before",2021-11-22
"668",668,1,1,1,1,0,1,1,1,1,2,"before",2021-11-22
"669",669,0,0,0,0,0,0,0,0,0,0,"before",2021-11-22
"670",670,0,0,0,0,1,0,0,1,0,3,"before",2021-11-21
"671",671,0,1,0,0,1,0,0,1,0,2,"before",2021-11-21
"672",672,1,3,1,1,0,0,0,0,3,1,"before",2021-11-21
"673",673,0,0,0,0,0,0,0,0,0,0,"before",2021-11-21
"674",674,0,1,0,0,0,1,0,2,2,2,"before",2021-11-21
"675",675,0,0,0,0,0,0,0,2,1,0,"before",2021-11-21
"676",676,0,0,0,0,1,0,1,3,1,2,"before",2021-11-21
"677",677,0,2,0,0,2,0,0,3,0,4,"before",2021-11-21
"678",678,0,0,0,0,0,0,0,0,0,0,"before",2021-11-21
"679",679,0,1,0,1,0,0,0,0,1,2,"before",2021-11-21
"680",680,0,0,0,0,0,0,0,0,0,0,"before",2021-11-21
"681",681,0,0,0,0,0,0,0,0,0,0,"before",2021-11-21
"682",682,0,0,0,0,1,0,0,2,0,4,"before",2021-11-21
"683",683,1,1,2,1,0,2,1,0,3,1,"before",2021-11-21
"684",684,0,0,0,0,0,0,0,0,1,1,"before",2021-11-21
"685",685,0,0,0,0,2,0,1,0,0,3,"before",2021-11-21
"686",686,0,1,0,0,0,0,0,2,0,2,"before",2021-11-21
"687",687,0,0,0,0,0,0,0,0,0,0,"before",2021-11-21
"688",688,0,2,0,0,1,0,0,1,0,3,"before",2021-11-21
"689",689,0,3,1,1,3,1,2,3,1,3,"before",2021-11-21
"690",690,0,0,0,1,0,0,0,1,0,2,"before",2022-01-20
"691",691,1,1,1,1,1,1,0,1,2,2,"before",2022-01-20
"692",692,0,5,0,1,4,0,1,6,2,6,"before",2022-01-20
"693",693,0,0,0,0,0,0,0,0,0,0,"before",2022-01-20
"694",694,0,0,0,0,0,0,0,0,0,1,"before",2022-01-20
"695",695,0,0,0,0,0,0,0,0,0,0,"before",2022-01-20
"696",696,0,0,0,0,0,0,0,0,0,0,"before",2022-01-20
"697",697,1,1,0,0,1,1,1,1,1,2,"before",2022-01-20
"698",698,1,1,0,0,2,1,1,3,2,2,"before",2022-01-20
"699",699,2,1,1,2,1,2,1,2,2,3,"before",2022-01-19
"700",700,0,0,0,0,0,0,0,1,1,3,"before",2022-01-19
"701",701,0,0,0,0,0,0,0,0,0,0,"before",2022-01-19
"702",702,0,0,0,0,0,0,0,0,0,0,"before",2022-01-19
"703",703,0,0,0,0,0,0,0,0,0,0,"before",2022-01-19
"704",704,1,0,1,2,0,1,1,3,3,3,"before",2022-01-19
"705",705,0,0,0,0,0,0,0,1,0,0,"before",2022-01-19
"706",706,2,0,2,0,0,3,1,0,3,1,"before",2022-01-19
"707",707,0,2,0,0,1,1,0,4,1,4,"before",2022-01-19
"708",708,0,0,0,0,0,0,0,0,1,0,"before",2022-01-19
"709",709,2,1,1,1,1,1,1,4,2,2,"before",2022-01-19
"710",710,1,0,0,0,0,0,0,1,1,0,"before",2022-01-18
"711",711,0,2,0,3,0,1,0,0,2,0,"before",2022-01-18
"712",712,0,0,0,0,0,1,2,1,1,3,"before",2022-01-18
"713",713,1,2,0,0,2,1,1,3,1,2,"before",2022-01-18
"714",714,0,3,1,2,2,4,1,4,4,5,"before",2022-01-18
"715",715,2,0,2,2,0,4,1,1,4,0,"before",2022-01-18
"716",716,1,1,0,1,0,0,0,0,1,1,"before",2022-01-18
"717",717,0,1,0,1,1,2,1,2,2,2,"before",2022-01-17
"718",718,1,1,1,1,0,1,0,2,1,3,"before",2022-01-17
"719",719,1,1,0,0,0,1,0,1,2,2,"before",2022-01-17
"720",720,0,0,0,0,0,0,0,2,0,2,"before",2022-01-20
"721",721,0,0,0,0,0,1,0,1,0,1,"before",2022-01-19
"722",722,0,1,0,3,1,2,1,1,3,1,"before",2022-01-19
"723",723,0,0,0,1,0,1,0,0,2,0,"before",2022-01-19
"724",724,0,1,0,0,0,0,0,0,0,0,"before",2022-01-18
"725",725,2,0,2,2,0,4,1,1,4,0,"before",2022-01-18
"726",726,0,0,0,1,0,1,0,0,2,1,"before",2022-01-17
"727",727,0,1,0,0,1,1,0,1,2,1,"before",2022-01-17
"728",728,1,0,1,2,0,2,2,0,4,0,"before",2022-01-17
"729",729,1,0,0,1,0,1,0,0,1,0,"before",2022-01-17
"730",730,0,1,0,0,0,0,0,0,1,1,"before",2022-01-17
"731",731,1,1,1,0,0,1,0,1,2,1,"before",2022-01-17
"732",732,0,2,0,0,0,0,0,2,0,2,"before",2022-01-17
"733",733,0,0,0,0,0,0,0,1,0,0,"before",2022-01-17
"734",734,2,0,2,2,0,2,1,0,3,0,"before",2022-01-17
"735",735,1,0,1,1,0,1,0,0,2,0,"before",2022-01-17
"736",736,0,1,0,0,0,0,0,2,1,1,"before",2022-01-17
"737",737,1,0,1,0,0,0,0,0,1,0,"before",2022-01-17
"738",738,2,0,1,1,1,2,0,1,2,1,"before",2022-01-16
"739",739,0,0,0,0,0,0,0,1,0,1,"before",2022-01-14
"740",740,0,1,0,1,0,1,0,0,2,0,"before",2022-01-14
"741",741,0,1,0,0,0,0,0,0,0,1,"before",2022-01-14
"742",742,0,0,0,0,0,0,0,0,0,0,"before",2022-01-13
"743",743,0,1,0,1,1,0,0,1,0,1,"before",2022-01-13
"744",744,0,1,0,1,0,0,0,1,2,0,"before",2022-01-12
"745",745,1,0,0,0,0,0,0,1,1,1,"before",2022-01-12
"746",746,0,0,0,1,0,1,0,0,1,1,"before",2022-01-12
"747",747,0,0,0,0,0,0,0,0,0,0,"before",2022-01-10
"748",748,0,1,0,1,0,0,0,2,1,2,"before",2022-01-10
"749",749,2,0,1,3,0,2,1,0,3,0,"before",2022-01-09
"750",750,0,0,0,0,0,0,0,0,0,0,"before",2022-01-09
"751",751,0,0,0,1,0,1,0,1,1,0,"before",2022-01-09
"752",752,0,0,0,1,0,1,0,1,1,0,"before",2022-01-09
"753",753,0,0,0,1,0,1,0,1,1,0,"before",2022-01-09
"754",754,0,1,0,1,0,0,0,3,1,2,"before",2022-01-07
"755",755,1,0,1,2,0,2,0,1,3,0,"before",2022-01-07
"756",756,0,0,0,0,0,0,0,0,0,0,"before",2022-01-07
"757",757,1,2,0,2,0,2,0,2,2,3,"before",2022-01-07
"758",758,1,0,1,1,0,0,0,3,1,2,"before",2022-01-07
"759",759,2,2,2,3,1,1,1,3,2,3,"before",2022-01-07
"760",760,0,0,1,0,0,0,0,1,2,0,"before",2022-01-07
"761",761,1,0,0,0,0,0,0,0,1,0,"before",2022-01-06
"762",762,0,1,0,0,0,0,0,0,0,0,"before",2022-01-05
"763",763,0,0,0,0,0,0,0,0,0,1,"before",2022-01-04
"764",764,0,0,0,0,0,1,0,0,2,0,"before",2022-01-04
"765",765,0,1,0,0,0,0,0,0,1,0,"before",2022-01-04
"766",766,1,2,1,1,1,1,0,0,1,2,"before",2022-01-03
"767",767,0,1,0,0,0,0,0,1,1,1,"before",2022-01-03
"768",768,0,0,0,0,0,0,0,0,0,0,"before",2022-01-03
"769",769,0,0,0,0,0,0,0,0,0,1,"before",2022-01-02
"770",770,0,1,0,1,0,2,0,1,2,1,"before",2021-12-29
"771",771,1,1,0,1,1,0,0,1,0,3,"before",2021-12-29
"772",772,0,0,0,0,0,0,0,0,0,0,"before",2021-12-29
"773",773,1,1,1,2,0,1,1,3,2,3,"before",2021-12-29
"774",774,0,1,0,2,0,1,0,0,3,1,"before",2021-12-29
"775",775,2,1,1,2,0,2,0,1,3,0,"before",2021-12-28
"776",776,1,0,1,1,0,1,0,0,2,0,"before",2021-12-28
"777",777,0,0,0,1,0,1,0,1,2,0,"before",2021-12-28
"778",778,0,1,1,0,2,0,1,2,0,3,"before",2021-12-27
"779",779,1,1,0,1,2,0,1,1,0,3,"before",2021-12-27
"780",780,0,0,0,0,0,0,0,3,1,1,"before",2021-12-27
"781",781,2,3,2,0,2,1,2,2,2,2,"before",2021-12-25
"782",782,0,0,0,2,0,1,0,2,2,1,"before",2021-12-24
"783",783,1,0,0,0,0,1,0,0,3,0,"before",2021-12-24
"784",784,0,0,0,0,0,0,0,0,0,0,"before",2021-12-23
"785",785,0,0,0,0,0,0,0,0,2,1,"before",2021-12-23
"786",786,0,0,0,1,0,1,0,1,2,1,"before",2021-12-23
"787",787,0,0,0,0,0,0,0,0,0,1,"before",2021-12-23
"788",788,0,1,0,0,1,0,0,1,0,3,"before",2021-12-23
"789",789,1,0,1,2,0,2,0,1,4,1,"before",2021-12-22
"790",790,0,3,1,1,3,1,1,1,1,4,"before",2021-12-21
"791",791,1,1,0,0,1,1,1,1,2,2,"before",2021-12-21
"792",792,0,0,0,0,0,0,0,2,2,1,"before",2021-12-21
"793",793,0,0,0,1,0,1,0,0,3,0,"before",2021-12-21
"794",794,0,1,0,0,0,0,0,0,2,0,"before",2021-12-21
"795",795,0,1,0,0,0,0,0,0,2,0,"before",2021-12-20
"796",796,1,0,0,0,0,1,0,3,2,3,"before",2021-12-20
